ID,Type,SKU,Name,Tax class,In stock?,Weight (kg),Regular price,Categories,Tags,Shipping class,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default
31993,variable,GBANAN01,Bouquet of Roses Anniversary Cake,,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Anniversary Cakes > Golden Jubilee Anniversary Cakes, Anniversary Cakes > Silver Jubilee Anniversary Cakes",,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1,1,1 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31994,variation,,"Bouquet of Roses Anniversary Cake - 1 Kg, Egg",parent,1,1,1899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31995,variation,,"Bouquet of Roses Anniversary Cake - 1 Kg, Eggless",parent,1,1,1899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31996,variation,,"Bouquet of Roses Anniversary Cake - 1.5 Kg, Egg",parent,1,1.5,2699,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31997,variation,,"Bouquet of Roses Anniversary Cake - 1.5 Kg, Eggless",parent,1,1.5,2699,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31998,variation,,"Bouquet of Roses Anniversary Cake - 2 Kg, Egg",parent,1,2,3299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31999,variation,,"Bouquet of Roses Anniversary Cake - 2 Kg, Eggless",parent,1,2,3299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32000,variable,GBBCAl08,Box with Love Birthday Cake,,1,,,"Birthday Cakes > All Birthday Cakes, All Cakes, Birthday Cakes, Customized Cakes, Fondant Cakes","Custom Designer cake in Gurgaon, Fondant cake in Gurgaon",,https://gurgaonbakers.com/wp-content/uploads/2020/10/box-with-love-birthday-cake.jpg,WEIGHT,"2.5 Kg, 3 Kg",1,1,2.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32001,variation,,"Box with Love Birthday Cake - 2.5 Kg, Egg",parent,1,2.5,3899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/box-with-love-birthday-cake.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Egg,,1,
32002,variation,,"Box with Love Birthday Cake - 2.5 Kg, Eggless",parent,1,2.5,3899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/box-with-love-birthday-cake.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Eggless,,1,
32003,variation,,"Box with Love Birthday Cake - 3 Kg, Egg",parent,1,3,4579,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/box-with-love-birthday-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Egg,,1,
32004,variation,,"Box with Love Birthday Cake - 3 Kg, Eggless",parent,1,3,4579,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/box-with-love-birthday-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Eggless,,1,
32005,variable,GBCUCK02,Branch of Tree Cake,,1,,,"All Cakes, Customized Cakes",Custom Designer cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/11/branch-of-tree-cake.jpg,WEIGHT,"1.5 Kg, 2 Kg",1,1,1.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32006,variation,,"Branch of Tree Cake - 1.5 Kg, Egg",parent,1,1.5,2599,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/branch-of-tree-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32007,variation,,"Branch of Tree Cake - 1.5 Kg, Eggless",parent,1,1.5,2599,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/branch-of-tree-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32008,variation,,"Branch of Tree Cake - 2 Kg, Egg",parent,1,2,3699,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/branch-of-tree-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32009,variation,,"Branch of Tree Cake - 2 Kg, Eggless",parent,1,2,3699,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/branch-of-tree-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32010,variable,GBODBR07,Brownie chocolaty cake,,1,,,Other Desserts > Brownies,Brownie in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/11/brownie-chocolaty-cake.jpg,WEIGHT,"1 Kg, 2 Kg",1,1,1 Kg,,,,,
32011,variation,,Brownie chocolaty cake - 1 Kg,parent,1,,1299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/brownie-chocolaty-cake.jpg,WEIGHT,1 Kg,,1,,,,,,
32012,variation,,Brownie chocolaty cake - 2 Kg,parent,1,,2299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/brownie-chocolaty-cake.jpg,WEIGHT,2 Kg,,1,,,,,,
32013,variable,GBCUCK03,Bunch of Roses Cake,,1,,,"All Cakes, Customized Cakes, Cakes for special occasion > Valentine’s Day",Custom Designer cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/bunch-of-roses-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1,1,1 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32014,variation,,"Bunch of Roses Cake - 1.5 Kg, Egg",parent,1,1.5,2299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bunch-of-roses-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32015,variation,,"Bunch of Roses Cake - 1.5 Kg, Eggless",parent,1,1.5,2299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bunch-of-roses-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32016,variation,,"Bunch of Roses Cake - 2 Kg, Egg",parent,1,2,3099,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bunch-of-roses-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32017,variation,,"Bunch of Roses Cake - 2 Kg, Eggless",parent,1,2,3099,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bunch-of-roses-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32018,variable,GBDCNC08,Bunny Turns One Cake,,1,,,"All Cakes, Designer Cakes > Alphabet And Number Cakes, Designer Cakes","Alphabet cake in Gurgaon, Number cake in Gurgaon",,https://gurgaonbakers.com/wp-content/uploads/2020/10/bunny-turns-one-cake.jpg,WEIGHT,"2 Kg, 2.5 Kg",1,1,2 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32019,variation,,"Bunny Turns One Cake - 2.5 Kg, Egg",parent,1,2.5,2999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bunny-turns-one-cake.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Egg,,1,
32020,variation,,"Bunny Turns One Cake - 2.5 Kg, Eggless",parent,1,2.5,2999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bunny-turns-one-cake.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Eggless,,1,
32023,variable,GBFLBS03,Butterscotch & Chocolate Tango,,1,,,"All Cakes, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour, Midnight cake delivery in Gurgaon",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-and-chocolate-tango.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32024,variation,,"Butterscotch & Chocolate Tango - 0.5 Kg, Egg",parent,1,0.5,539,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Egg,,1,
32025,variation,,"Butterscotch & Chocolate Tango - 0.5 Kg, Eggless",parent,1,0.5,539,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Eggless,,1,
32026,variation,,"Butterscotch & Chocolate Tango - 1 Kg, Egg",parent,1,1,999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32027,variation,,"Butterscotch & Chocolate Tango - 1 Kg, Eggless",parent,1,1,999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32028,variation,,"Butterscotch & Chocolate Tango - 1.5 Kg, Egg",parent,1,1.5,1399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32029,variation,,"Butterscotch & Chocolate Tango - 1.5 Kg, Eggless",parent,1,1.5,1399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32030,variation,,"Butterscotch & Chocolate Tango - 2 Kg, Egg",parent,1,2,1749,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32031,variation,,"Butterscotch & Chocolate Tango - 2 Kg, Eggless",parent,1,2,1749,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32032,variable,GBFLBS13,Butterscotch Deliciousness,,0,,,"All Cakes, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-deliciousness.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1,1,1 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32033,variation,,"Butterscotch Deliciousness - 1 Kg, Egg",parent,1,1,1359,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-deliciousness.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32034,variation,,"Butterscotch Deliciousness - 1 Kg, Eggless",parent,1,1,1359,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-deliciousness.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32035,variation,,"Butterscotch Deliciousness - 1.5 Kg, Egg",parent,1,1.5,2039,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-deliciousness.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32036,variation,,"Butterscotch Deliciousness - 1.5 Kg, Eggless",parent,1,1.5,2039,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-deliciousness.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32037,variation,,"Butterscotch Deliciousness - 2 Kg, Egg",parent,1,2,2719,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-deliciousness.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32038,variation,,"Butterscotch Deliciousness - 2 Kg, Eggless",parent,1,2,2719,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-deliciousness.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32039,variable,GBFLBS00,Butterscotch Drizzle Cake,,1,,,"All Cakes, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32040,variation,,"Butterscotch Drizzle Cake - 1 Kg, Egg",parent,1,1,849,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32041,variation,,"Butterscotch Drizzle Cake - 1 Kg, Eggless",parent,1,1,849,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32042,variation,,"Butterscotch Drizzle Cake - 1.5 Kg, Egg",parent,1,1.5,1189,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32043,variation,,"Butterscotch Drizzle Cake - 1.5 Kg, Eggless",parent,1,1.5,1189,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32044,variation,,"Butterscotch Drizzle Cake - 2 Kg, Egg",parent,1,2,1489,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32045,variation,,"Butterscotch Drizzle Cake - 2 Kg, Eggless",parent,1,2,1489,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32046,variable,GBFLBS21,Butterscotch Fondness,,1,,,"All Cakes, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32047,variation,,"Butterscotch Fondness - 0.5 Kg, Egg",parent,1,0.5,699,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Egg,,1,
32048,variation,,"Butterscotch Fondness - 0.5 Kg, Eggless",parent,1,0.5,699,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Eggless,,1,
32049,variation,,"Butterscotch Fondness - 1 Kg, Egg",parent,1,1,1299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32050,variation,,"Butterscotch Fondness - 1 Kg, Eggless",parent,1,1,1299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32051,variation,,"Butterscotch Fondness - 1.5 Kg, Egg",parent,1,1.5,1949,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32052,variation,,"Butterscotch Fondness - 1.5 Kg, Eggless",parent,1,1.5,1949,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32053,variation,,"Butterscotch Fondness - 2 Kg, Egg",parent,1,2,2599,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32054,variation,,"Butterscotch Fondness - 2 Kg, Eggless",parent,1,2,2599,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32055,variable,GBFLBS01,Butterscotch Heart Delight,,1,,,"All Cakes, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32056,variation,,"Butterscotch Heart Delight - 0.5 Kg, Egg",parent,1,0.5,549,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Egg,,1,
32057,variation,,"Butterscotch Heart Delight - 0.5 Kg, Eggless",parent,1,0.5,549,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Eggless,,1,
32058,variation,,"Butterscotch Heart Delight - 1 Kg, Egg",parent,1,1,1019,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32059,variation,,"Butterscotch Heart Delight - 1 Kg, Eggless",parent,1,1,1019,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32060,variation,,"Butterscotch Heart Delight - 1.5 Kg, Egg",parent,1,1.5,1429,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32061,variation,,"Butterscotch Heart Delight - 1.5 Kg, Eggless",parent,1,1.5,1429,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32062,variation,,"Butterscotch Heart Delight - 2 Kg, Egg",parent,1,2,1779,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32063,variation,,"Butterscotch Heart Delight - 2 Kg, Eggless",parent,1,2,1779,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32064,variable,GBFLBS04,Butterscotch Paradise Cake,,1,,,"All Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-paradise-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32065,variation,,"Butterscotch Paradise Cake - 1 Kg, Egg",parent,1,1,1159,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-paradise-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32066,variation,,"Butterscotch Paradise Cake - 1 Kg, Eggless",parent,1,1,1159,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-paradise-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32067,variation,,"Butterscotch Paradise Cake - 1.5 Kg, Egg",parent,1,1.5,1639,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-paradise-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32068,variation,,"Butterscotch Paradise Cake - 1.5 Kg, Eggless",parent,1,1.5,1639,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-paradise-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32069,variation,,"Butterscotch Paradise Cake - 2 Kg, Egg",parent,1,2,2039,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-paradise-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32070,variation,,"Butterscotch Paradise Cake - 2 Kg, Eggless",parent,1,2,2039,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-paradise-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32071,variable,GBFLBS20,Attractive Butterscotch Reverie,,1,,,"Anniversary Cakes > All Anniversary Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Birthday Cakes, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-reverie-1.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32072,variation,,"Attractive Butterscotch Reverie - 0.5 Kg, Egg",parent,1,0.5,469,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-reverie.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Egg,,1,
32073,variation,,"Attractive Butterscotch Reverie - 0.5 Kg, Eggless",parent,1,0.5,469,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-reverie.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Eggless,,1,
32074,variation,,"Attractive Butterscotch Reverie - 1 Kg, Egg",parent,1,1,869,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-reverie.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
32075,variation,,"Attractive Butterscotch Reverie - 1 Kg, Eggless",parent,1,1,869,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-reverie.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
32076,variation,,"Attractive Butterscotch Reverie - 1.5 Kg, Egg",parent,1,1.5,1219,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-reverie.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
32077,variation,,"Attractive Butterscotch Reverie - 1.5 Kg, Eggless",parent,1,1.5,1219,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-reverie.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
32078,variation,,"Attractive Butterscotch Reverie - 2 Kg, Egg",parent,1,2,1519,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-reverie.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32079,variation,,"Attractive Butterscotch Reverie - 2 Kg, Eggless",parent,1,2,1519,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-reverie.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32080,variable,GBDCBS12,Buzzy Bee Baby Cake,,1,,,"All Cakes, Designer Cakes > Baby shower Cakes, Designer Cakes",Baby Shower Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/11/buzzy-bee-baby-cake.jpg,WEIGHT,"2 Kg, 2.5 Kg",1,1,2 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32081,variation,,"Buzzy Bee Baby Cake - 2 Kg, Egg",parent,1,2,2549,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/buzzy-bee-baby-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32082,variation,,"Buzzy Bee Baby Cake - 2 Kg, Eggless",parent,1,2,2549,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/buzzy-bee-baby-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32083,variation,,"Buzzy Bee Baby Cake - 2.5 Kg, Egg",parent,1,2.5,3099,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/buzzy-bee-baby-cake.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Egg,,1,
32084,variation,,"Buzzy Bee Baby Cake - 2.5 Kg, Eggless",parent,1,2.5,3099,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/buzzy-bee-baby-cake.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Eggless,,1,
32085,variable,GBANAN16,Cake With Attitude,,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Anniversary Cakes > Golden Jubilee Anniversary Cakes, Anniversary Cakes > Silver Jubilee Anniversary Cakes",,,https://gurgaonbakers.com/wp-content/uploads/2020/12/cake-with-attitude.jpg,WEIGHT,"2 Kg, 2.5 Kg",1,1,2 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32086,variation,,"Cake With Attitude - 2 Kg, Egg",parent,1,2,3399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/cake-with-attitude.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32087,variation,,"Cake With Attitude - 2 Kg, Eggless",parent,1,2,3399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/cake-with-attitude.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32088,variation,,"Cake With Attitude - 2.5 Kg, Egg",parent,1,2.5,4249,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/cake-with-attitude.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Egg,,1,
32089,variation,,"Cake With Attitude - 2.5 Kg, Eggless",parent,1,2.5,4249,,,,https://gurgaonbakers.com/wp-content/uploads/2020/12/cake-with-attitude.jpg,WEIGHT,2.5 Kg,,1,,OPTION,Eggless,,1,
32090,variable,GBBCAl33,Call of the Wild Kids Cake,,1,,,"Birthday Cakes > 1st Birthday Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Birthday Cakes, Birthday Cakes > Cakes For Kids, Customized Cakes, Designer Cakes, Designer Cakes > Jungle Theme Cakes",Custom Designer cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/call-of-the-wild-kids-cake.jpg,WEIGHT,"2 Kg, 3 Kg",1,1,2 Kg,OPTION,"Egg, Eggless",1,1,Eggless
32091,variation,,"Call of the Wild Kids Cake - 2 Kg, Egg",parent,1,2,2299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/call-of-the-wild-kids-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
32092,variation,,"Call of the Wild Kids Cake - 2 Kg, Eggless",parent,1,2,2299,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/call-of-the-wild-kids-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
32093,variation,,"Call of the Wild Kids Cake - 3 Kg, Egg",parent,1,3,3199,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/call-of-the-wild-kids-cake.jpg,WEIGHT,3 Kg,,1,,OPTION,Egg,,1,
